df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
tm_3058,fm_10708,Teng Yi,1990-02-20,Edgar Badía,1992-02-11,China,ESP,Changchun Yatai,Elche,,False
tm_6206,fm_1504,Oussama El Azzouzi,2001-05-29,Marvin Ajani,1993-10-04,Morocco,GER,Bologna FC 1909,MSV Duisburg,,False
tm_4826,fm_11779,Emeka Eze,1996-09-26,Mason Toye,1998-10-16,Nigeria,USA,Pendikspor,CF Montréal,,False
tm_3840,fm_14316,Sava-Arandjel Cestic,2001-02-19,Diego Rossi,1998-03-05,Serbia,URU,Heracles Almelo,Fenerbahçe,,False
tm_4852,fm_9986,Ali Yildiz,2007-03-12,Saša Kalajdžić,1997-07-07,Turkey,AUT,Hatayspor,Wolves,,False
tm_4279,fm_6218,Alfred Finnbogason,1989-02-01,Bernard Mensah,1994-10-17,Iceland,GHA,KAS Eupen,Kayserispor,,False
tm_3157,fm_10378,Daogang Yao,1997-09-01,Stefano Sensi,1995-08-05,China,ITA,Meizhou Hakka,Brianza,,False
tm_2858,fm_2830,Macario Hing-Glover,1995-04-04,Rhys Healey,1994-12-06,United States,ENG,Shanghai Shenhua,Toulouse FC,,False
tm_5237,fm_2577,Finn Dicke,2004-09-14,Su Yuanjie,1995-04-14,Netherlands,CHN,GD Estoril Praia,Tianjin,,False
tm_7392,fm_13560,Remi Matthews,1994-02-10,Junior Mwanga,2003-05-11,England,FRA,Crystal Palace,Bordeaux,,False
tm_9982,fm_1153,Emmanuel Latte Lath,1999-01-01,Ryan Andrews,2004-08-26,Cote d'Ivoire,ENG,Middlesbrough FC,Watford,,False
tm_1010,fm_1281,Santiago Arias,1992-01-13,Fabiano Parisi,2000-11-09,Colombia,ITA,FC Cincinnati,Empoli,,False
tm_5454,fm_13520,Keliano Manuel,2003-01-16,Mauro Júnior,1999-05-06,Angola,BRA,CF Estrela Amadora SAD,PSV,,False
tm_3075,fm_15164,Yun Liu,1995-01-07,Antonio Caracciolo,1990-06-30,China,ITA,Changchun Yatai,Pisa,,False
tm_3154,fm_11046,Junfeng Li,2002-03-18,Cenk Tosun,1991-06-07,China,TUR,Meizhou Hakka,Beşiktaş,,False
tm_6515,fm_17712,Matías Soulé,2003-04-15,Andreas Linde,1993-07-24,Argentina,SWE,Juventus FC,Fürth,,False
tm_5871,fm_17798,Théo Borne,2002-07-15,Claudio Bravo,1997-03-13,France,ARG,Clermont Foot 63,Portland,,False
tm_2532,fm_4619,Mathias Normann,1996-05-28,Jimmy Dunne,1997-10-19,Norway,IRL,Al-Raed SFC,QPR,,False
tm_3623,fm_15925,Pelle van Amersfoort,1996-04-01,Jean-Kevin Duverne,1997-07-12,Netherlands,FRA,SC Heerenveen,Brest,,False
tm_3287,fm_2829,Elvis Saric,1990-07-21,Alex Král,1998-05-19,Bosnia-Herzegovina,CZE,Qingdao Hainiu,Schalke 04,,False
tm_4305,fm_12435,Norman Bassette,2004-11-09,Kai Wagner,1997-02-15,Belgium,GER,SM Caen,Philadelphia,,False
tm_2109,fm_2243,Georgios Giakoumakis,1994-12-09,Ibrahim Balde,2005-04-11,Greece,ITA,Atlanta United FC,Südtirol,,False
tm_4542,fm_2288,Tayfun Aydogan,1996-05-29,Marius Noubissi,1996-11-28,Turkey,CMR,Adana Demirspor,VAFC,,False
tm_10421,fm_4132,Justin Heekeren,2000-11-27,Catalin Burnete,2004-01-31,Germany,ROU,FC Schalke 04,Salento,,False
tm_3907,fm_3290,Godfried Roemeratoe,1999-08-19,Djordje Mihailović,1998-11-10,Curacao,USA,RKC Waalwijk,CF Montréal,,False
tm_9272,fm_16569,Iván Cédric,2001-12-22,András Schäfer,1999-04-13,Cameroon,HUN,Real Valladolid CF,Union Berlin,,False
tm_4382,fm_5887,Eyüp Aydin,2004-08-02,Nicolás Lodeiro,1989-03-21,Germany,URU,Galatasaray,Seattle,,False
tm_6503,fm_14761,Enzo Barrenechea,2001-05-22,Iman Griffith,2001-12-02,Argentina,NED,Juventus FC,AZ,,False
tm_3548,fm_4886,Ruben van Bommel,2004-08-03,Jordan Ferri,1992-03-12,Netherlands,FRA,AZ Alkmaar,Montpellier,,False
tm_10393,fm_4590,Linus Gechter,2004-02-27,Sami Al-Najai,1997-02-07,Germany,KSA,Hertha BSC,Al-Nassr (KSA),,False
tm_1471,fm_8776,Enzo Copetti,1996-01-16,Laurent Depoitre,1988-12-07,Argentina,BEL,Charlotte FC,AA Gent,,False
tm_4955,fm_11406,Modestas Vorobjovas,1995-12-30,Richard Meier,2004-02-11,Lithuania,GER,Istanbulspor,Magdeburg,,False
tm_3777,fm_14884,Rajiv van La Parra,1991-06-04,Huang Zhengyu,1997-01-24,Netherlands,CHN,Almere City FC,GZ City,,False
tm_9359,fm_14701,Giorgi Kochorashvili,1999-06-29,Gregor Kobel,1997-12-06,Georgia,SUI,Levante UD,Borussia Dortmund,,False
tm_8480,fm_17883,Enzo Crombez,2003-03-23,Rodrigo Henrique,1993-07-02,France,BRA,Rodez AF,Meizhou,,False
tm_5087,fm_12878,Justin de Haas,2000-02-01,Ivan Šunjić,1996-10-09,Netherlands,CRO,FC Famalicão,Hertha Berlin,,False
tm_7169,fm_12602,Alejo Véliz,2003-09-19,Anthony Markanich,1999-12-26,Argentina,USA,Tottenham Hotspur,Colorado,,False
tm_3288,fm_6119,Jinbao Zhong,1994-11-25,Kyle Bartley,1991-05-22,China,ENG,Qingdao Hainiu,West Brom,,False
tm_1996,fm_16267,Mats Facklam,1996-08-22,Trai Hume,2002-03-18,Germany,NIR,VfB Lübeck,Sunderland,,False
tm_7409,fm_5229,Matheus França,2004-04-01,Javi Díaz,1997-05-15,Brazil,ESP,Crystal Palace,Tenerife,,False
tm_7945,fm_2774,Jacob Christensen,2001-06-25,Nikita Iosifov,2001-04-11,Denmark,RUS,1.FC Köln,Villarreal B,,False
tm_2582,fm_6310,Abdulqaddous Attieh,1997-03-01,Nathan-Dylan Saliba,2004-02-07,Saudi Arabia,CAN,Al-Wehda FC,CF Montréal,,False
tm_4209,fm_3748,Nazinho,2003-07-20,Aderllan Santos,1989-04-09,Portugal,BRA,,Rio Ave,,False
tm_9497,fm_15551,Iván Ayllón,2001-04-23,Yang Liyu,1997-02-13,Spain,CHN,FC Cartagena,Guangzhou,,False
tm_3098,fm_10552,Qiuming Wang,1993-01-09,Gilles Dewaele,1996-02-13,China,BEL,Tianjin Jinmen Tiger,Standard,,False
tm_9586,fm_16560,Peque Fernández,2002-10-04,Mamadou Sylla,1994-03-20,Spain,ESP,Racing Santander,Alavés,,False
tm_1474,fm_3752,Patrick Agyemang,2000-11-07,Amine Adli,2000-05-10,Ghana,FRA,Charlotte FC,Bayer 04,,False
tm_1938,fm_12778,Marvin Benjamins,2002-09-25,Kévin Testud,1992-04-12,Germany,FRA,Preußen Münster,FC Annecy,,False
tm_8606,fm_16810,Noha Ndombasi,2001-04-28,Hussein Ali,2002-03-01,France,SWE,US Concarneau,sc Heerenveen,,False
tm_9930,fm_11140,Jenson Seelt,2003-05-23,Jomaine Ellay Consbruch,2002-01-26,Netherlands,GER,Sunderland AFC,Arminia Bielefeld,,False
tm_1048,fm_2560,Eugene Ansah,1994-12-16,Mathias De Amorim,2004-12-10,Ghana,FRA,FC Dallas,Bordeaux,,False
tm_2253,fm_10455,Abdullah Radif,2003-01-21,Rodrigo Riquelme,2000-04-02,Saudi Arabia,ESP,Al-Hilal SFC,Girona,,False
tm_4894,fm_3934,Murat Can Yildiz,1998-08-03,Mathys Tel,2005-04-27,Turkey,FRA,Kasimpasa,FC Bayern,,False
tm_3673,fm_2101,Lars Olden Larsen,1998-09-17,Daniel Schmidt,1992-02-03,Norway,JPN,NEC Nijmegen,STVV,,False
tm_3769,fm_5397,Stije Resink,2003-05-28,Iván Gil,2000-11-30,Netherlands,ESP,Almere City FC,F.C. Andorra,,False
tm_7169,fm_12602,Alejo Véliz,2003-09-19,Bart Vriends,1991-05-09,Argentina,NED,Tottenham Hotspur,Sparta Rotterdam,,False
tm_9657,fm_18184,Àlex Carbonell,1997-09-15,Marcos Alonso,1990-12-28,Spain,ESP,SD Amorebieta,Barcelona,,False
tm_3737,fm_2256,Siemen Voet,2000-02-03,Alan Virginius,2003-01-03,Belgium,FRA,,LOSC,,False
tm_8467,fm_12763,Oumar Ngom,2004-03-09,Cole Palmer,2002-05-06,Mauritania,ENG,Pau FC,Man City,,False
tm_2318,fm_14487,Osama Al-Khalaf,1996-12-26,Iron Gomis,1999-11-08,Saudi Arabia,FRA,Al-Fayha FC,Amiens SC,,False
tm_4960,fm_1528,Egehan Gök,2000-02-27,Merveille Bokadi,1996-05-21,Turkey,COD,Istanbulspor,Standard,,False
tm_9595,fm_15464,Piña,1994-10-30,Chris Donovan,2000-08-01,Spain,USA,CD Eldense,Philadelphia,,False
tm_1473,fm_8909,Vinicius Mello,2002-08-19,Robin Pröpper,1993-09-23,Brazil,NED,Charlotte FC,FC Twente,,False
tm_2770,fm_14017,Henry Obermeyer,2006-04-17,Fabian Klos,1987-12-02,Germany,GER,Arminia Bielefeld,Arminia Bielefeld,,False
tm_4937,fm_6427,Modou Barrow,1992-10-13,Nathan Buayi-Kiala,2004-02-29,The Gambia,FRA,Al-Ahli SFC,Parma,,False
tm_1868,fm_2904,Ole Springer,1991-11-29,Vasilis Zagaritis,2001-05-04,Germany,GRE,Rot-Weiss Essen,Parma,,False
tm_4746,fm_5792,Casper Höjer,1994-11-20,Kelechi Iheanacho,1996-10-03,Denmark,NGA,Caykur Rizespor,Leicester,,False
tm_3114,fm_10630,Wei Wu,2000-02-10,Li Yuefeng,2002-09-30,China,CHN,Cangzhou Mighty Lions,Tianjin,,False
tm_8225,fm_9734,Rayan Lutin,2003-01-16,Patrick van Aanholt,1990-08-29,Comoros,NED,Amiens SC,Galatasaray,,False
tm_5441,fm_7415,António Filipe,1985-04-14,Walid Cheddira,1998-01-22,Portugal,MAR,CF Estrela Amadora SAD,Bari,,False
tm_7315,fm_11643,Zanka,1990-04-23,Isaac Hayden,1995-03-22,Denmark,ENG,Brentford FC,Norwich,,False
tm_1665,fm_16318,Ousman Jabang,2001-03-29,Kévin Vinetot,1988-06-14,United States,FRA,CF Montréal,Südtirol,,False
tm_2579,fm_10210,Turki Al-Mutairi,2001-05-31,Anthony Fontana,1999-10-14,Saudi Arabia,USA,Al-Hazem SC,Ascoli,,False
tm_10594,fm_16529,Nicolai Remberg,2000-06-19,Patrick Jones,2003-06-09,Germany,WAL,Holstein Kiel,Huddersfield,,False
tm_8370,fm_14818,Ben Hamed Touré,2003-08-21,Marcel Zajusch,2006-08-19,Cote d'Ivoire,POL,AC Ajaccio,RB Leipzig,,False
tm_5453,fm_11426,Aloísio,1996-05-03,Samuel Abifade,1999-09-17,Brazil,GER,CF Estrela Amadora SAD,SV Meppen,,False
tm_2937,fm_10783,Feifan Jia,2001-01-13,Isaiah Jones,1999-06-26,China,ENG,Shandong Taishan,Middlesbrough,,False
tm_3802,fm_9155,Darío Serra,2003-01-20,Marcello Falzerano,1991-04-12,Spain,ITA,Go Ahead Eagles,Ascoli,,False
tm_2465,fm_10173,Fares Ayed Al-Sharani,2001-02-21,Michel Ndary Adopo,2000-07-19,Saudi Arabia,FRA,,Torino,,False
tm_1012,fm_7841,Raymon Gaddis,1990-01-13,Jonathan Klinsmann,1997-04-08,United States,USA,FC Cincinnati,LA Galaxy,,False
tm_8288,fm_7306,Obed Nkambadio,2003-02-07,Nyasha Mushekwi,1987-08-21,France,ZIM,,Zhejiang,,False
tm_8416,fm_16152,Baptiste Isola,2001-02-06,Stefano Denswil,1994-05-07,France,NED,Grenoble Foot 38,Trabzonspor,,False
tm_2039,fm_2183,Philipp Maier,1994-06-14,Ionuţ Nedelcearu,1996-04-25,Germany,ROU,SSV Ulm 1846,Palermo,,False
tm_1997,fm_3227,René Vollath,1990-03-20,Séko Fofana,1995-05-07,Germany,CIV,SpVgg Unterhaching,RC Lens,,False
tm_2369,fm_9717,Ahmed Abdu,1996-08-08,Paul Jaeckel,1998-07-22,Saudi Arabia,GER,Abha Club,Union Berlin,,False
tm_1081,fm_17064,Gino Vivi,2000-12-20,Sheraldo Becker,1995-02-09,Costa Rica,SUR,Los Angeles Galaxy,Union Berlin,,False
tm_4397,fm_5557,Baran Demiroglu,2005-05-02,Yoann Barbet,1993-05-10,Turkey,FRA,Galatasaray,Bordeaux,,False
tm_4319,fm_6709,Marsoni Sambu,1996-06-03,Fran Delgado,2001-07-11,Belgium,ESP,RWD Molenbeek,Real Hispalis,,False
tm_3008,fm_4557,Junchi Xu,2005-01-09,Abdulrahman Al-Aboud,1995-06-01,China,KSA,Zhejiang FC,Al-Ittihad,,False
tm_2075,fm_16712,Facundo Farías,2002-08-28,Marco Kana,2002-08-08,Argentina,BEL,Inter Miami CF,RSC Anderlecht,,False
tm_5147,fm_17975,Gonçalo Miguel,2003-05-06,Tristan Blackmon,1996-08-12,Portugal,USA,Boavista FC,Vancouver,,False
tm_5587,fm_18207,Reda Belahyane,2004-06-01,Adrian Šemper,1998-01-12,France,CRO,OGC Nice,Genoa,,False
tm_7497,fm_8323,Zeki Amdouni,2000-12-04,Maxime Gonalons,1989-03-10,Switzerland,FRA,Burnley FC,Clermont,,False
tm_3523,fm_3963,Amourricho van Axel Dongen,2004-09-29,Emiliano Viviano,1985-12-01,Netherlands,ITA,Ajax Amsterdam,Fatih Karagümrük,,False
tm_3245,fm_10699,Le Liu,1989-02-14,Bruma,1994-10-24,China,POR,Dalian Professional,Fenerbahçe,,False
tm_4826,fm_11779,Emeka Eze,1996-09-26,Long Cheng,1995-03-22,Nigeria,CHN,Pendikspor,Zhejiang,,False
tm_4101,fm_12896,Nathan Huygevelde,2004-01-23,Bruno Bertinato,1998-05-31,Belgium,BRA,Royale Union Saint-Gilloise,Venezia,,False
tm_3264,fm_1848,César Lobi Manzoki,1996-10-12,Sam Greenwood,2002-01-26,Central African Republic,ENG,Dalian Professional,Leeds,,False
tm_3715,fm_5915,Lennard Hartjes,2003-04-07,Fran Delgado,2001-07-11,Netherlands,ESP,,Real Hispalis,,False
tm_9562,fm_17202,Fabio Blanco,2004-02-18,Pascal Breier,1992-02-02,Spain,GER,Villarreal CF B,Hansa Rostock,,False
tm_4210,fm_5193,Louis Torres,2001-04-29,Joel Pohjanpalo,1994-09-13,France,FIN,Cercle Brugge,Venezia,,False
tm_2144,fm_2965,Holden Trent,1999-07-07,Mario Lemina,1993-09-01,United States,GAB,Philadelphia Union,OGC Nice,,False
tm_3571,fm_3799,Zakaria Labyad,1993-03-09,Yacine Gaya,2004-11-15,Morocco,ALG,FC Utrecht,Angers SCO,,False
tm_3889,fm_14024,Garang Kuol,2004-09-15,Fred,1993-03-05,Australia,BRA,Newcastle United,Man UFC,,False
tm_8654,fm_18140,Wylan Cyprien,1995-01-28,Jeremias Lorch,1995-12-02,France,GER,Parma Calcio 1913,FC Viktoria Köln,,False
tm_2578,fm_3877,Yousef Al-Shammari,1997-12-09,Pedro Neto,2000-03-09,Saudi Arabia,POR,Al-Hazem SC,Wolves,,False
tm_5439,fm_15998,Bruno Brígido,1991-03-09,Mostafa Mohamed,1997-11-28,Brazil,EGY,CF Estrela Amadora SAD,FC Nantes,,False
tm_3592,fm_6970,Alfons Sampsted,1998-04-06,Oscar Wiklöf,2003-01-29,Iceland,FIN,Twente Enschede FC,SC Freiburg II,,False
tm_10205,fm_3154,Ross McCrorie,1998-03-18,Hannes Wolf,1999-04-16,Scotland,AUT,Bristol City,Borussia M'gladbach,,False
tm_3121,fm_10092,Xiaotian Yang,1990-03-26,Iman Griffith,2001-12-02,China,NED,Cangzhou Mighty Lions,AZ,,False
tm_2897,fm_7239,Zixi Min,2005-03-16,Murray Wallace,1993-01-10,China,SCO,Wuhan Three Towns,Millwall,,False
tm_2075,fm_16712,Facundo Farías,2002-08-28,Corey Baird,1996-01-30,Argentina,USA,Inter Miami CF,Houston,,False
tm_3389,fm_10189,Nawaf Al-Aqidi,2000-05-10,Emanuele Valeri,1998-12-07,Saudi Arabia,ITA,Al-Nassr FC,Cremonese,,False
tm_5262,fm_15844,Lucas Ventura,1998-05-19,Stefano Denswil,1994-05-07,Brazil,NED,Portimonense SC,Trabzonspor,,False
tm_5344,fm_17978,Karse,2005-03-18,Miguel Berry,1997-09-16,Georgia,ESP,Rio Ave FC,D.C. United,,False
tm_5459,fm_7778,Ronald,2001-06-14,Ilan Kebbal,1998-07-10,Brazil,ALG,,Paris FC,,False
tm_5012,fm_12126,Alan Varela,2001-07-04,Marco Schikora,1994-09-20,Argentina,GER,FC Porto,Erzgebirge Aue,,False
tm_7611,fm_11274,Matej Kovar,2000-05-17,Mohammed Al-Owais,1991-10-10,Czech Republic,KSA,Bayer 04 Leverkusen,Al-Hilal (KSA),,False
tm_1069,fm_13509,Calegari,2002-02-27,Giacomo Faticanti,2004-07-31,Brazil,ITA,,Capitoline,,False
tm_5129,fm_15739,Telmo Arcanjo,2001-06-21,Luca Chavet,2004-01-11,Cape Verde,BEL,Vitória Guimarães SC,Eupen,,False
tm_8131,fm_14213,Mehdi Tahrat,1990-01-24,Philipp Schulze,2003-01-29,Algeria,GER,ESTAC Troyes,VfL Wolfsburg,,False
tm_8157,fm_16444,Raphaël Adiceam,1990-07-03,Delano Vos,2005-01-15,France,NED,AJ Auxerre,FC Utrecht,,False
tm_3847,fm_3461,Navajo Bakboord,1999-01-29,Alex Varó,2004-03-04,Suriname,ESP,Heracles Almelo,Almería,,False
tm_6974,fm_15926,Abde Rebbach,1998-08-11,Joren Dom,1989-11-29,Algeria,BEL,Deportivo Alavés,OHL,,False
tm_1811,fm_2463,Jannik Graf,2004-11-29,Dennis Praet,1994-05-14,Germany,BEL,SSV Jahn Regensburg,Leicester,,False
tm_4662,fm_1812,Steven Nzonzi,1988-12-15,Ulrich Taffertshofer,1992-02-14,France,GER,Konyaspor,Erzgebirge Aue,,False
tm_9661,fm_2196,Josué Dorrio,1994-03-03,Timo Becker,1997-03-25,Spain,GER,SD Amorebieta,Kiel,,False
tm_4692,fm_16934,Loide Augusto,2000-02-26,Jordan Ferri,1992-03-12,Angola,FRA,Alanyaspor,Montpellier,,False
tm_3879,fm_3376,Luke Le Roux,2000-03-10,Kévin Testud,1992-04-12,South Africa,FRA,FC Volendam,FC Annecy,,False
tm_10594,fm_16529,Nicolai Remberg,2000-06-19,Lee Nicholls,1992-10-05,Germany,ENG,Holstein Kiel,Huddersfield,,False
tm_6215,fm_1855,Dan Ndoye,2000-10-25,Kevin Kraus,1992-08-12,Switzerland,GER,Bologna FC 1909,Kaiserslautern,,False
tm_9911,fm_16017,Pipa,1998-01-26,Max Weiß,2004-06-15,Spain,GER,,KSC,,False
tm_5392,fm_16894,Isaac,2004-03-04,Nicola Pavan,1993-06-15,Portugal,ITA,Casa Pia AC,Cittadella,,False
tm_10466,fm_3389,Dennis Jastrzembski,2000-02-20,Héber,1991-08-10,Germany,BRA,Fortuna Düsseldorf,NYCFC,,False
tm_1069,fm_13509,Calegari,2002-02-27,Milan Robberechts,2004-04-04,Brazil,BEL,,KV Mechelen,,False
tm_3812,fm_13424,Duke Verduin,2003-10-30,Stefan Bell,1991-08-24,Netherlands,GER,PEC Zwolle,Mainz 05,,False
tm_3303,fm_11220,Qinghao Xue,2000-09-26,Otávio,1995-02-09,China,POR,Shanghai Shenhua,FC Porto,,False
tm_2287,fm_10913,Muath Faquihi,2002-05-30,Jonas Nietfeld,1994-01-15,Saudi Arabia,GER,Al-Hilal SFC,Hallescher FC,,False
tm_3002,fm_10471,Jiaqi Zhang,1991-12-09,Matteo Masini,2005-02-17,China,ITA,Zhejiang FC,Empoli,,False
tm_6288,fm_4862,Alan Matturro,2004-10-11,Vincenzo Millico,2000-08-12,Uruguay,ITA,Genoa CFC,Cagliari,,False
tm_5587,fm_18207,Reda Belahyane,2004-06-01,Riechedly Bazoer,1996-10-12,France,NED,OGC Nice,AZ,,False
tm_4684,fm_5600,Fidan Aliti,1993-10-03,Gabriel Jesus,1997-04-03,Kosovo,BRA,Alanyaspor,Arsenal,,False
tm_4231,fm_7093,Christalino Atemona,2002-04-26,Danny Latza,1989-12-07,Germany,GER,KV Kortrijk,Schalke 04,,False
tm_5783,fm_13227,Sacha Delaye,2002-04-23,Josué Sá,1992-06-17,France,POR,Montpellier HSC,Rio Ave,,False
tm_2201,fm_12527,Jacob Castro,1999-12-18,Thomas Delaine,1992-03-24,United States,FRA,Seattle Sounders FC,Strasbourg,,False
tm_5502,fm_4131,Yllan Okou,2002-12-23,Giacomo Calò,1997-02-05,France,ITA,AS Monaco,Cosenza,,False
tm_2417,fm_10424,Saleh Al-Saeed,2004-08-26,Isco,1992-04-21,Saudi Arabia,ESP,,Sevilla,,False
tm_3189,fm_9857,Haoran Wang,2001-01-19,Gonçalo Inácio,2001-08-25,China,POR,Henan FC,Sporting CP,,False
tm_10860,fm_14006,Hyun-ju Lee,2003-02-07,Riccardo Sottil,1999-06-03,"Korea, South",ITA,,Fiorentina,,False
tm_10052,fm_10771,Arnór Sigurdsson,1999-05-15,Gideon Mensah,1998-07-18,Iceland,GHA,,AJ Auxerre,,False
tm_1471,fm_8776,Enzo Copetti,1996-01-16,Dylan Teves,2000-05-04,Argentina,USA,Charlotte FC,Seattle,,False
tm_5129,fm_15739,Telmo Arcanjo,2001-06-21,Mason Stajduhar,1997-12-02,Cape Verde,USA,Vitória Guimarães SC,Orlando City,,False
tm_2897,fm_7239,Zixi Min,2005-03-16,Kévin Vinetot,1988-06-14,China,FRA,Wuhan Three Towns,Südtirol,,False
tm_8288,fm_7306,Obed Nkambadio,2003-02-07,Tom Bischof,2005-06-28,France,GER,,Hoffenheim,,False
tm_4527,fm_12451,Yilmaz Aktas,2003-05-12,Tiago Esgaio,1995-08-01,Turkey,POR,Adana Demirspor,Arouca,,False
tm_5813,fm_16299,Adama Bojang,2004-05-28,Ryan Malone,1992-08-11,The Gambia,USA,Stade Reims,Hansa Rostock,,False
tm_2233,fm_10387,Moteb Al-Harbi,2000-02-19,Josema Sánchez,1996-06-06,Saudi Arabia,ESP,Al-Shabab FC,Leganés,,False
tm_8909,fm_1899,Abdoul Guiebre,1997-07-17,Oscar Wiklöf,2003-01-29,Burkina Faso,FIN,Modena FC,SC Freiburg II,,False
tm_4481,fm_3734,Tonio Teklic,1999-09-09,Emil Forsberg,1991-10-23,Croatia,SWE,Trabzonspor,RB Leipzig,,False
tm_10278,fm_11477,Michael Ihiekwe,1992-11-20,Abdulelah Al-Malki,1994-10-11,England,KSA,Sheffield Wednesday,Al-Hilal (KSA),,False
tm_1877,fm_14235,Eric Voufack,2001-09-25,César Azpilicueta,1989-08-28,Germany,ESP,Rot-Weiss Essen,Chelsea,,False
tm_2599,fm_10497,Nawaf Al-Hawsawi,2000-12-03,Chaka Traoré,2004-12-23,Saudi Arabia,CIV,Al-Wehda FC,Milan,,False
tm_1385,fm_2817,Michael Creek,1998-03-05,Antonino Gallo,2000-01-05,United States,ITA,St. Louis CITY SC,Salento,,False
tm_8358,fm_2827,Tim Jabol-Folcarelli,1999-12-06,Dennis Cirkin,2002-04-06,France,ENG,AC Ajaccio,Sunderland,,False
tm_8497,fm_3446,Jung-bin Park,1994-02-22,Jake Nerwinski,1994-10-16,"Korea, South",USA,Rodez AF,Vancouver,,False
tm_3287,fm_2829,Elvis Saric,1990-07-21,Jonathan Lewis,1997-06-04,Bosnia-Herzegovina,USA,Qingdao Hainiu,Colorado,,False
tm_5081,fm_4678,Júnior Reis,2001-01-14,Aleix Febas,1996-02-02,Brazil,ESP,FC Famalicão,Málaga,,False
tm_8131,fm_14213,Mehdi Tahrat,1990-01-24,Nick Gillekens,1995-07-05,Algeria,BEL,ESTAC Troyes,Westerlo,,False
tm_9617,fm_2819,Juanto Ortuño,1992-02-11,David Odogu,2006-06-03,Spain,GER,CD Eldense,VfL Wolfsburg,,False
tm_8358,fm_2827,Tim Jabol-Folcarelli,1999-12-06,Laurent Jans,1992-08-05,France,LUX,AC Ajaccio,SV Waldhof Mannheim,,False
tm_3389,fm_10189,Nawaf Al-Aqidi,2000-05-10,Ryan Meara,1990-11-15,Saudi Arabia,USA,Al-Nassr FC,New York,,False
tm_6924,fm_15369,Darwin Machís,1993-02-07,Alan Virginius,2003-01-03,Venezuela,FRA,Real Valladolid CF,LOSC,,False
tm_4746,fm_5792,Casper Höjer,1994-11-20,Aljoscha Kemlein,2004-08-02,Denmark,GER,Caykur Rizespor,Union Berlin,,False
tm_3098,fm_10552,Qiuming Wang,1993-01-09,Cyle Larin,1995-04-17,China,CAN,Tianjin Jinmen Tiger,Club Brugge,,False
tm_10220,fm_2779,Vaclav Hladky,1990-11-14,Axel Guessand,2004-11-06,Czech Republic,FRA,Ipswich Town,Udinese,,False
tm_4148,fm_7267,Bakary Haidara,2005-06-01,Julien Masson,1998-06-18,Cote d'Ivoire,FRA,KVC Westerlo,VAFC,,False
