df1,df2,name1,birthdate1,name2,birthdate2,nat1,nat2,club1,club2,score,match
eafc_2157,tm_1011,Léo Baptistão,1992-08-26,Alvas Powell,1994-07-18,Brazil,Jamaica,Almería,FC Cincinnati,0.0,False
eafc_5098,tm_1001,M. Terrier,1997-03-04,Evan Louro,1996-01-19,France,United States,Rennes,FC Cincinnati,0.0,False
eafc_9417,tm_1167,B. Plat,2000-04-05,Carles Gil,1992-11-22,Netherlands,Spain,FC Volendam,New England Revolution,0.0,False
eafc_3319,tm_1001,A. Zedadka,1995-05-30,Evan Louro,1996-01-19,Algeria,United States,Lille,FC Cincinnati,0.0,False
eafc_4026,tm_1064,Luciano Cacheira,1996-02-29,Marcus Ferkranus,2003-05-10,Brazil,United States,Fortaleza,Los Angeles Galaxy,0.0,False
eafc_2261,tm_1001,P. Mpanzu,1994-03-22,Evan Louro,1996-01-19,Congo DR,United States,Luton Town,FC Cincinnati,0.0,False
eafc_4467,tm_1002,T. Glover,1997-12-24,Alec Kann,1990-08-08,Australia,United States,Middlesbrough,FC Cincinnati,0.0,False
eafc_4524,tm_1020,D. Kamada,1996-08-05,Yuya Kubo,1993-12-24,Japan,Japan,Lazio,FC Cincinnati,0.0,False
eafc_6719,tm_1002,C. Gasper,1996-01-25,Alec Kann,1990-08-08,United States,United States,Houston Dynamo,FC Cincinnati,0.0,False
eafc_4210,tm_1014,Luis Couprins,2000-02-29,Marco Angulo,2002-05-08,Brazil,Ecuador,Athletico Paranaense,FC Cincinnati,0.0,False
eafc_4315,tm_1001,S. Perisan,1997-08-21,Evan Louro,1996-01-19,Italy,United States,Empoli,FC Cincinnati,0.0,False
eafc_7697,tm_1008,K. Caliskaner,1999-11-03,Joey Akpunonu,2001-12-21,Germany,United States,Eintracht Braunschweig,FC Cincinnati,0.0,False
eafc_10188,tm_1020,Beni,2002-05-21,Yuya Kubo,1993-12-24,Angola,Japan,Casa Pia,FC Cincinnati,0.0,False
eafc_6027,tm_1006,Carlos Isaac,1998-04-30,Nick Hagglund,1992-09-14,Spain,United States,Albacete,FC Cincinnati,0.0,False
eafc_1568,tm_1002,F. Rossi,1991-04-27,Alec Kann,1990-08-08,Italy,United States,Atalanta,FC Cincinnati,0.0,False
eafc_9379,tm_1007,R. Giovannini,2001-09-28,Ian Murphy,2000-01-16,Italy,United States,Modena,FC Cincinnati,0.0,False
eafc_6982,tm_1002,T. Thomas,2002-01-12,Alec Kann,1990-08-08,France,United States,Laval,FC Cincinnati,0.0,False
eafc_11254,tm_1039,Diego Campo,2001-11-16,Ema Twumasi,1997-05-18,Spain,Ghana,Racing Santander,FC Dallas,0.0,False
eafc_2965,tm_1007,Mica Pinto,1993-06-04,Ian Murphy,2000-01-16,Luxembourg,United States,Vitesse,FC Cincinnati,0.0,False
eafc_9022,tm_1048,Unai Marrero,2001-10-09,Eugene Ansah,1994-12-16,Spain,Ghana,Real Sociedad,FC Dallas,0.0,False
eafc_1733,tm_1001,M. Potzmann,1993-12-07,Evan Louro,1996-01-19,Austria,United States,Austria Wien,FC Cincinnati,0.0,False
eafc_6143,tm_1011,Lee Kang In,2001-02-19,Alvas Powell,1994-07-18,Korea Republic,Jamaica,Paris Saint Germain,FC Cincinnati,0.0,False
eafc_2877,tm_1001,H. Cornick,1995-04-09,Evan Louro,1996-01-19,England,United States,Bristol City,FC Cincinnati,0.0,False
eafc_7205,tm_1006,K. Al Blooshi,1999-03-22,Nick Hagglund,1992-09-14,United Arab Emirates,United States,Al Ain,FC Cincinnati,0.0,False
eafc_3138,tm_1001,M. Maertens,1995-03-27,Evan Louro,1996-01-19,Belgium,United States,OH Leuven,FC Cincinnati,0.0,False
eafc_10940,tm_1012,L. Maronnier,2000-03-09,Raymon Gaddis,1990-01-13,France,United States,Guingamp,FC Cincinnati,0.0,False
eafc_8782,tm_1028,J. Urbig,2003-08-08,Maarten Paes,1998-05-14,Germany,Netherlands,SpVgg Greuther Fürth,FC Dallas,0.0,False
eafc_6764,tm_1001,V. Mihăilă,2000-02-02,Evan Louro,1996-01-19,Romania,United States,Parma,FC Cincinnati,0.0,False
eafc_11225,tm_1039,Miki Bosch,2001-06-09,Ema Twumasi,1997-05-18,Spain,Ghana,Granada,FC Dallas,0.0,False
eafc_3119,tm_1005,J. Maddison,1996-11-23,Matt Miazga,1995-07-19,England,United States,Tottenham Hotspur,FC Cincinnati,0.0,False
eafc_6605,tm_1020,A. Sejdič,1996-11-29,Yuya Kubo,1993-12-24,Germany,Japan,Atlanta United,FC Cincinnati,0.0,False
eafc_2373,tm_1005,B. van Polen,1985-10-11,Matt Miazga,1995-07-19,Netherlands,United States,PEC Zwolle,FC Cincinnati,0.0,False
eafc_7074,tm_1001,Costinha,2000-03-26,Evan Louro,1996-01-19,Portugal,United States,Rio Ave,FC Cincinnati,0.0,False
eafc_9361,tm_1020,A. Dahmen,1997-01-28,Yuya Kubo,1993-12-24,Tunisia,Japan,Al Hazem,FC Cincinnati,0.0,False
eafc_7018,tm_1163,J. Mary,1993-03-09,Maciel,2000-01-18,Cameroon,Brazil,Rizespor,New England Revolution,0.0,False
eafc_10009,tm_1001,H. Idasiak,2002-02-03,Evan Louro,1996-01-19,Poland,United States,Napoli,FC Cincinnati,0.0,False
eafc_7179,tm_1001,K. Sardella,2002-05-02,Evan Louro,1996-01-19,Belgium,United States,Anderlecht,FC Cincinnati,0.0,False
eafc_6349,tm_1001,M. Salisu,1999-04-17,Evan Louro,1996-01-19,Ghana,United States,Monaco,FC Cincinnati,0.0,False
eafc_2971,tm_1001,P. Arriola,1995-02-05,Evan Louro,1996-01-19,United States,United States,Dallas,FC Cincinnati,0.0,False
eafc_6144,tm_1005,Y. Ramadani,1996-04-12,Matt Miazga,1995-07-19,Albania,United States,Lecce,FC Cincinnati,0.0,False
eafc_7424,tm_1029,Benito,1998-09-07,Jimmy Maurer,1988-10-14,Nigeria,United States,Dynamo Kyiv,FC Dallas,0.0,False
eafc_6762,tm_1067,S. Moreno,2000-04-21,Julián Aude,2003-03-24,Colombia,Argentina,Portland Timbers,Los Angeles Galaxy,0.0,False
eafc_3020,tm_1003,C. Hountondji,1994-01-19,Paul Walters,2004-04-11,Benin,United States,Angers SCO,FC Cincinnati,0.0,False
eafc_7711,tm_1006,M. Balikwisha,2001-05-10,Nick Hagglund,1992-09-14,Belgium,United States,Antwerp,FC Cincinnati,0.0,False
eafc_5521,tm_1001,D. Frattesi,1999-09-22,Evan Louro,1996-01-19,Italy,United States,Inter,FC Cincinnati,0.0,False
eafc_8800,tm_1010,N. Al Rashoudi,2000-08-18,Santiago Arias,1992-01-13,Saudi Arabia,Colombia,Al Taawon,FC Cincinnati,0.0,False
eafc_8700,tm_1004,T. Gemicibaşı,1996-04-23,Yerson Mosquera,2001-05-02,Turkey,Colombia,Austria Klagenfurt,Wolverhampton Wanderers,0.0,False
eafc_11565,tm_1017,A. Yakubu,1998-11-10,Malik Pinto,2002-08-09,Ghana,United States,Wuhan Three Towns,FC Cincinnati,0.0,False
eafc_9739,tm_1005,R. Yamamoto,2001-12-12,Matt Miazga,1995-07-19,Japan,United States,Sint-Truiden,FC Cincinnati,0.0,False
eafc_9405,tm_1002,M. Anchor,2004-07-21,Alec Kann,1990-08-08,Canada,United States,Vancouver Whitecaps,FC Cincinnati,0.0,False
eafc_10309,tm_1001,H. Endeley,2001-10-09,Evan Louro,1996-01-19,United States,United States,Dallas,FC Cincinnati,0.0,False
eafc_11676,tm_1001,S. Ghojaehmet,2006-07-07,Evan Louro,1996-01-19,China PR,United States,Shenzhen,FC Cincinnati,0.0,False
eafc_7706,tm_1002,M. Thiel,1995-01-29,Alec Kann,1990-08-08,Germany,United States,VfB Lübeck,FC Cincinnati,0.0,False
eafc_5367,tm_1005,P. Pellegri,2001-03-17,Matt Miazga,1995-07-19,Italy,United States,Torino,FC Cincinnati,0.0,False
eafc_4844,tm_1001,V. Janelt,1998-05-10,Evan Louro,1996-01-19,Germany,United States,Brentford,FC Cincinnati,0.0,False
eafc_2669,tm_1001,A. Masuaku,1993-11-07,Evan Louro,1996-01-19,Congo DR,United States,Beşiktaş,FC Cincinnati,0.0,False
eafc_4550,tm_1004,A. Hadžiahmetović,1997-03-08,Yerson Mosquera,2001-05-02,Bosnia and Herzegovina,Colombia,Beşiktaş,Wolverhampton Wanderers,0.0,False
eafc_11519,tm_1013,Xu Yougang,1996-02-09,Bret Halsey,2000-06-01,China PR,United States,Shanghai Shenhua,FC Cincinnati,0.0,False
eafc_1318,tm_1091,E. Room,1989-02-06,Damian Las,2002-04-11,Curacao,United States,Vitesse,Austin FC,0.0,False
eafc_6698,tm_1002,C. Cowell,2003-10-14,Alec Kann,1990-08-08,United States,United States,San Jose Earthquakes,FC Cincinnati,0.0,False
eafc_4370,tm_1007,E. Kabangu,1998-02-08,Ian Murphy,2000-01-16,Belgium,United States,Union Saint-Gilloise,FC Cincinnati,0.0,False
eafc_3820,tm_1001,B. Henrichs,1997-02-23,Evan Louro,1996-01-19,Germany,United States,RB Leipzig,FC Cincinnati,0.0,False
eafc_11642,tm_1001,Du Yuezheng,2005-09-14,Evan Louro,1996-01-19,China PR,United States,Shenzhen,FC Cincinnati,0.0,False
eafc_1290,tm_1001,T. Kaminski,1992-10-23,Evan Louro,1996-01-19,Belgium,United States,Luton Town,FC Cincinnati,0.0,False
eafc_10803,tm_1005,Alemão,1998-04-01,Matt Miazga,1995-07-19,Brazil,United States,Real Oviedo,FC Cincinnati,0.0,False
eafc_10569,tm_1006,M. Al Mutairi,1999-03-25,Nick Hagglund,1992-09-14,Saudi Arabia,United States,Abha,FC Cincinnati,0.0,False
eafc_11615,tm_1001,H. Ablahan,2001-04-26,Evan Louro,1996-01-19,China PR,United States,Shanghai Port,FC Cincinnati,0.0,False
eafc_4043,tm_1003,Botelhinonsa,2000-02-29,Paul Walters,2004-04-11,Brazil,United States,Athletico Paranaense,FC Cincinnati,0.0,False
eafc_5807,tm_1002,S. Bguir,1994-03-22,Alec Kann,1990-08-08,Tunisia,United States,Abha,FC Cincinnati,0.0,False
eafc_6076,tm_1069,E. Aiwu,2000-12-25,Calegari,2002-02-27,Austria,Brazil,Birmingham City,,0.0,False
eafc_4027,tm_1040,Simão Donatinho,1996-02-29,Herbert Endeley,2001-10-09,Brazil,United States,Corinthians,FC Dallas,0.0,False
eafc_9198,tm_1001,H. Sargis,2002-05-02,Evan Louro,1996-01-19,United States,United States,DC United,FC Cincinnati,0.0,False
eafc_5023,tm_1048,Marc Cardona,1995-07-08,Eugene Ansah,1994-12-16,Spain,Ghana,Las Palmas,FC Dallas,0.0,False
eafc_7725,tm_1000,J. Olschowsky,2001-11-18,Roman Celentano,2000-09-14,Germany,United States,Borussia Mönchengladbach,FC Cincinnati,0.0,False
eafc_3405,tm_1020,A. Yaşar,1995-03-08,Yuya Kubo,1993-12-24,Turkey,Japan,İstanbulspor,FC Cincinnati,0.0,False
eafc_6814,tm_1005,S. Anderson,2002-08-08,Matt Miazga,1995-07-19,United States,United States,Colorado Rapids,FC Cincinnati,0.0,False
eafc_1542,tm_1069,N. Uysal,1991-01-24,Calegari,2002-02-27,Turkey,Brazil,Beşiktaş,,0.0,False
eafc_2576,tm_1001,K. Möhwald,1993-07-03,Evan Louro,1996-01-19,Germany,United States,AS Eupen,FC Cincinnati,0.0,False
eafc_4745,tm_1020,J. Ikoné,1998-05-02,Yuya Kubo,1993-12-24,France,Japan,Fiorentina,FC Cincinnati,0.0,False
eafc_4411,tm_1002,M. Rashford,1997-10-31,Alec Kann,1990-08-08,England,United States,Manchester United,FC Cincinnati,0.0,False
eafc_5099,tm_1060,A. Barák,1994-12-03,Jalen Neal,2003-08-24,Czech Republic,United States,Fiorentina,Los Angeles Galaxy,0.0,False
eafc_11410,tm_1006,Zhong Jinbao,1994-11-25,Nick Hagglund,1992-09-14,China PR,United States,Qingdao Hainiu,FC Cincinnati,0.0,False
eafc_2355,tm_1006,S. Al Qumayzi,1991-10-30,Nick Hagglund,1992-09-14,Saudi Arabia,United States,Abha,FC Cincinnati,0.0,False
eafc_1958,tm_1007,B. Assombalonga,1992-12-06,Ian Murphy,2000-01-16,Congo DR,United States,Antalyaspor,FC Cincinnati,0.0,False
eafc_10014,tm_1069,K. Keben,2004-01-26,Calegari,2002-02-27,Cameroon,Brazil,Toulouse,,0.0,False
eafc_1668,tm_1067,V. Pajot,1990-08-19,Julián Aude,2003-03-24,France,Argentina,Annecy,Los Angeles Galaxy,0.0,False
eafc_8089,tm_1005,C. Lannert,1998-06-08,Matt Miazga,1995-07-19,Germany,United States,DSC Arminia Bielefeld,FC Cincinnati,0.0,False
eafc_11544,tm_1001,Zhu Chenjie,2000-08-23,Evan Louro,1996-01-19,China PR,United States,Shanghai Shenhua,FC Cincinnati,0.0,False
eafc_11677,tm_1002,Lu Wentao,2002-01-12,Alec Kann,1990-08-08,China PR,United States,Shenzhen,FC Cincinnati,0.0,False
eafc_10591,tm_1011,M. Hannemann,1998-04-09,Alvas Powell,1994-07-18,Germany,Jamaica,Ulm,FC Cincinnati,0.0,False
eafc_1839,tm_1741,H. Van Der Bruggen,1993-04-01,Phillipp Steinhart,1992-07-07,Belgium,Germany,Cercle Brugge,TSV 1860 Munich,0.0,False
eafc_11315,tm_1036,Chow Tim,1994-01-18,Sam Junqua,1996-11-09,Chinese Taipei,United States,Chengdu Rongcheng,FC Dallas,0.0,False
eafc_11415,tm_1196,Wang Jie,1989-01-14,Judson,1993-05-25,China PR,Brazil,Nantong Zhiyun,San Jose Earthquakes,0.0,False
eafc_3899,tm_1010,Àlex Corredera,1996-03-19,Santiago Arias,1992-01-13,Spain,Colombia,Tenerife,FC Cincinnati,0.0,False
eafc_8708,tm_1002,E. Utkus,2000-06-22,Alec Kann,1990-08-08,Lithuania,United States,Cercle Brugge,FC Cincinnati,0.0,False
eafc_10391,tm_1001,M. Cuevas,2003-02-10,Evan Louro,1996-01-19,United States,United States,LA Galaxy,FC Cincinnati,0.0,False
eafc_3252,tm_1002,B. Embolo,1997-02-14,Alec Kann,1990-08-08,Switzerland,United States,Monaco,FC Cincinnati,0.0,False
eafc_10071,tm_1007,Joel Roca,2005-06-07,Ian Murphy,2000-01-16,Spain,United States,Girona,FC Cincinnati,0.0,False
eafc_10314,tm_1001,S. Mohammed,2003-08-27,Evan Louro,1996-01-19,Ghana,United States,Orlando City,FC Cincinnati,0.0,False
eafc_3157,tm_1002,O. Okungbowa,1994-05-13,Alec Kann,1990-08-08,Austria,United States,WSG Tirol,FC Cincinnati,0.0,False
eafc_9499,tm_1069,E. N'Jo,2004-06-01,Calegari,2002-02-27,France,Brazil,Troyes,,0.0,False
eafc_2111,tm_1001,M. Thiede,1992-05-20,Evan Louro,1996-01-19,Germany,United States,Karlsruher SC,FC Cincinnati,0.0,False
eafc_1710,tm_1001,J. Cuffaut,1988-03-15,Evan Louro,1996-01-19,France,United States,Valenciennes,FC Cincinnati,0.0,False
eafc_2523,tm_1005,L. Woudenberg,1994-04-25,Matt Miazga,1995-07-19,Netherlands,United States,Valenciennes,FC Cincinnati,0.0,False
eafc_8365,tm_1002,Y. Cassubie,2000-10-18,Alec Kann,1990-08-08,France,United States,Bordeaux,FC Cincinnati,0.0,False
eafc_8630,tm_1002,D. Greif,1997-04-06,Alec Kann,1990-08-08,Slovakia,United States,Mallorca,FC Cincinnati,0.0,False
eafc_1349,tm_1001,A. Rispoli,1988-09-29,Evan Louro,1996-01-19,Italy,United States,Cosenza,FC Cincinnati,0.0,False
eafc_7006,tm_1001,G. Magnée,1999-10-12,Evan Louro,1996-01-19,Belgium,United States,AS Eupen,FC Cincinnati,0.0,False
eafc_4660,tm_1003,L. Sernicola,1997-03-30,Paul Walters,2004-04-11,Italy,United States,Cremonese,FC Cincinnati,0.0,False
eafc_9416,tm_1020,D. Murkin,1999-07-27,Yuya Kubo,1993-12-24,England,Japan,Schalke 04,FC Cincinnati,0.0,False
eafc_4038,tm_1087,Túlio Changas,1996-02-29,Preston Judd,1999-05-28,Brazil,United States,Palmeiras,Los Angeles Galaxy,0.0,False
eafc_10756,tm_1081,R. Kouda,2002-07-25,Gino Vivi,2000-12-20,Italy,Costa Rica,Spezia,Los Angeles Galaxy,0.0,False
eafc_4617,tm_1002,H. Cuypers,1997-02-07,Alec Kann,1990-08-08,Belgium,United States,Gent,FC Cincinnati,0.0,False
eafc_5924,tm_1001,L. Cacace,2000-09-27,Evan Louro,1996-01-19,New Zealand,United States,Empoli,FC Cincinnati,0.0,False
eafc_4422,tm_1020,Miguelón,1996-01-18,Yuya Kubo,1993-12-24,Spain,Japan,Eldense,FC Cincinnati,0.0,False
eafc_3075,tm_1008,Zaldúa,1992-06-24,Joey Akpunonu,2001-12-21,Spain,United States,Cádiz,FC Cincinnati,0.0,False
eafc_10767,tm_1069,M. Diop,2000-01-03,Calegari,2002-02-27,Senegal,Brazil,Grenoble Foot 38,,0.0,False
eafc_7529,tm_1017,N. Tafari,1997-03-23,Malik Pinto,2002-08-09,United States,United States,Dallas,FC Cincinnati,0.0,False
eafc_6351,tm_1002,Montero,1999-01-14,Alec Kann,1990-08-08,Spain,United States,Arouca,FC Cincinnati,0.0,False
eafc_5193,tm_1004,D. Mihailovic,1998-11-10,Yerson Mosquera,2001-05-02,United States,Colombia,AZ Alkmaar,Wolverhampton Wanderers,0.0,False
eafc_10145,tm_1005,F. Bouebari,2003-09-12,Matt Miazga,1995-07-19,France,United States,Freiburg II,FC Cincinnati,0.0,False
eafc_11388,tm_1048,Wang Yaopeng,1995-01-18,Eugene Ansah,1994-12-16,China PR,Ghana,Dalian Professional,FC Dallas,0.0,False
eafc_2458,tm_1001,D. Machís,1993-02-07,Evan Louro,1996-01-19,Venezuela,United States,Cádiz,FC Cincinnati,0.0,False
eafc_10249,tm_1006,Carlos Álvarez,2003-08-06,Nick Hagglund,1992-09-14,Spain,United States,Levante,FC Cincinnati,0.0,False
eafc_1217,tm_1001,A. Smithies,1990-03-05,Evan Louro,1996-01-19,England,United States,Leicester City,FC Cincinnati,0.0,False
eafc_3638,tm_1002,M. Araujo,1994-10-24,Alec Kann,1990-08-08,Peru,United States,Portland Timbers,FC Cincinnati,0.0,False
eafc_5700,tm_1002,M. Payero,1998-09-11,Alec Kann,1990-08-08,Argentina,United States,Udinese,FC Cincinnati,0.0,False
eafc_9858,tm_1069,T. Aksu,1997-09-11,Calegari,2002-02-27,Turkey,Brazil,Kasımpaşa,,0.0,False
eafc_1895,tm_1002,S. Zoller,1991-06-26,Alec Kann,1990-08-08,Germany,United States,St. Pauli,FC Cincinnati,0.0,False
eafc_5047,tm_1001,S. Alzate,1998-09-08,Evan Louro,1996-01-19,Colombia,United States,Standard Liège,FC Cincinnati,0.0,False
eafc_3585,tm_1001,B. Jovičić,1993-03-18,Evan Louro,1996-01-19,Serbia,United States,LASK Linz,FC Cincinnati,0.0,False
eafc_1304,tm_1001,J. Steele,1990-08-18,Evan Louro,1996-01-19,England,United States,Brighton & Hove Albion,FC Cincinnati,0.0,False
eafc_11340,tm_1029,Shao Puliang,1989-07-06,Jimmy Maurer,1988-10-14,China PR,United States,Cangzhou Mighty Lions,FC Dallas,0.0,False
eafc_1647,tm_1020,S. Clark,1986-04-14,Yuya Kubo,1993-12-24,United States,Japan,Houston Dynamo,FC Cincinnati,0.0,False
eafc_2076,tm_1008,Carvajal,1992-01-11,Joey Akpunonu,2001-12-21,Spain,United States,Real Madrid,FC Cincinnati,0.0,False
eafc_8420,tm_1027,Carlos Domínguez,2001-02-11,Dominique Badji,1992-10-16,Spain,Senegal,Celta de Vigo,FC Cincinnati,0.0,False
eafc_3287,tm_1020,L. Zander,1995-08-09,Yuya Kubo,1993-12-24,Germany,Japan,Sandhausen,FC Cincinnati,0.0,False
eafc_3375,tm_1002,M. Ritter,1994-10-15,Alec Kann,1990-08-08,Germany,United States,Kaiserslautern,FC Cincinnati,0.0,False
eafc_8092,tm_1009,I. Saibari,2001-07-18,London Aghedo,2000-05-31,Morocco,United States,PSV,FC Cincinnati,0.0,False
eafc_1758,tm_1002,Casemiro,1992-02-23,Alec Kann,1990-08-08,Brazil,United States,Manchester United,FC Cincinnati,0.0,False
eafc_8278,tm_1050,D. Fofana,2002-12-22,Tarik Scott,2005-04-23,Côte d'Ivoire,United States,FC Union Berlin,FC Dallas,0.0,False
eafc_10178,tm_1153,Gonçalo Nogueira,2003-12-28,Christian Makoun,2000-03-05,Portugal,Venezuela,Vitória SC,New England Revolution,0.0,False
eafc_8198,tm_1020,K. Gordon,2004-10-05,Yuya Kubo,1993-12-24,England,Japan,Liverpool,FC Cincinnati,0.0,False
eafc_5608,tm_1002,N. Perry,1999-10-02,Alec Kann,1990-08-08,United States,United States,Nashville SC,FC Cincinnati,0.0,False
eafc_7715,tm_1005,T. Boulhendi,2001-04-09,Matt Miazga,1995-07-19,Algeria,United States,Nice,FC Cincinnati,0.0,False
eafc_10197,tm_1018,G. Morachioli,2000-02-27,Stiven Jimenez,2007-06-24,Italy,United States,Bari 1908,FC Cincinnati,0.0,False
eafc_7951,tm_1002,L. Miguel,2001-03-24,Alec Kann,1990-08-08,Netherlands,United States,Sporting Gijón,FC Cincinnati,0.0,False
eafc_6830,tm_1074,Paulino,1997-06-27,Uri Rosell,1992-07-07,Spain,Spain,Real Oviedo,Los Angeles Galaxy,0.0,False
eafc_1795,tm_1005,B. Lecomte,1991-04-26,Matt Miazga,1995-07-19,France,United States,Montpellier,FC Cincinnati,0.0,False
eafc_10707,tm_1060,Hugo Souza,1999-01-31,Jalen Neal,2003-08-24,Brazil,United States,Chaves,Los Angeles Galaxy,0.0,False
eafc_3926,tm_1069,F. Ayé,1997-01-19,Calegari,2002-02-27,France,Brazil,Auxerre,,0.0,False
eafc_6702,tm_1001,B. Michel,1997-10-23,Evan Louro,1996-01-19,United States,United States,Arouca,FC Cincinnati,0.0,False
eafc_3122,tm_1001,A. Fulignati,1994-10-31,Evan Louro,1996-01-19,Italy,United States,Catanzaro,FC Cincinnati,0.0,False
eafc_8028,tm_1086,J. Wosz,2002-07-20,Chicharito,1988-06-01,Germany,Mexico,Verl,Los Angeles Galaxy,0.0,False
eafc_5631,tm_1020,A. Pears,1998-04-23,Yuya Kubo,1993-12-24,England,Japan,Blackburn Rovers,FC Cincinnati,0.0,False
eafc_10407,tm_1060,S. Jarju,2004-10-28,Jalen Neal,2003-08-24,Gambia,United States,Heidenheim,Los Angeles Galaxy,0.0,False
eafc_9314,tm_1001,L. Bolletta,2004-11-26,Evan Louro,1996-01-19,Italy,United States,Ascoli,FC Cincinnati,0.0,False
eafc_10102,tm_1069,R. Květ,1997-12-17,Calegari,2002-02-27,Czech Republic,Brazil,Sivasspor,,0.0,False
eafc_8159,tm_1143,Carlo Adriano,2001-02-12,Shak Mohammed,2003-08-27,Spain,Ghana,Villarreal II,Orlando City SC,0.0,False
eafc_1119,tm_1002,K. Gameiro,1987-05-09,Alec Kann,1990-08-08,France,United States,Strasbourg,FC Cincinnati,0.0,False
eafc_8879,tm_1057,K. Mizuta,2000-04-08,Jonathan Bond,1993-05-19,Japan,England,DSC Arminia Bielefeld,Los Angeles Galaxy,0.0,False
eafc_4387,tm_1001,J. Dasilva,1998-10-23,Evan Louro,1996-01-19,England,United States,Brentford,FC Cincinnati,0.0,False
eafc_5067,tm_1069,D. Rigo,1998-12-11,Calegari,2002-02-27,Belgium,Brazil,Grenoble Foot 38,,0.0,False
eafc_11535,tm_1069,Zhou Xin,1998-04-11,Calegari,2002-02-27,China PR,Brazil,Shenzhen,,0.0,False
eafc_6740,tm_1002,K. N'Dri,2000-10-27,Alec Kann,1990-08-08,Côte d'Ivoire,United States,OH Leuven,FC Cincinnati,0.0,False
eafc_6478,tm_1001,H. Hassan,2002-02-08,Evan Louro,1996-01-19,France,United States,Sporting Gijón,FC Cincinnati,0.0,False
eafc_4319,tm_1001,A. O'Neill,1998-07-04,Evan Louro,1996-01-19,Australia,United States,Standard Liège,FC Cincinnati,0.0,False
eafc_3507,tm_1003,Adrián Marín,1997-01-09,Paul Walters,2004-04-11,Spain,United States,Sporting Braga,FC Cincinnati,0.0,False
eafc_6593,tm_1002,S. Haudum,1994-11-27,Alec Kann,1990-08-08,Austria,United States,Blau-Weiß Linz,FC Cincinnati,0.0,False
eafc_9313,tm_1017,A. Tavčar,2000-11-17,Malik Pinto,2002-08-09,Slovenia,United States,Ascoli,FC Cincinnati,0.0,False
